,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,type,Fraud,acid_balance_ratio,sulfur_preservation_index,ph_volatile_interaction,low_sulfur_indicator,acidity_sugar_balance
3757,7.4,0.18,0.27,1.3,0.048,26.0,105.0,0.994,3.52,0.66,10.6,Legit,True,0,0.024324324324324322,2.5373401896661862,0.6335999999999999,1,9.100632699625978
3758,6.3,0.24,0.37,1.8,0.031,6.0,61.0,0.9897,3.3,0.34,12.2,Fraud,True,1,0.03809523809523809,0.7682212795973759,0.7919999999999999,1,6.351861562503253
3759,6.0,0.33,0.38,9.7,0.04,29.0,124.0,0.9954,3.47,0.48,11.0,Legit,True,0,0.055,2.604276879388236,1.1451000000000002,1,2.67061141825014
3760,6.8,0.37,0.28,4.0,0.03,29.0,79.0,0.99,3.23,0.46,12.4,Legit,True,0,0.054411764705882354,3.2627549126854696,1.1951,1,4.454971480792417
3761,9.9,0.49,0.23,2.4,0.087,19.0,115.0,0.9948,2.77,0.44,9.4,Legit,True,0,0.049494949494949494,1.7717591356565963,1.3573,1,8.490119781394895
3762,8.5,0.25,0.27,4.7,0.031,31.0,92.0,0.9922,3.01,0.33,12.0,Legit,True,0,0.029411764705882353,3.2319734178846593,0.7525,0,5.027388711419138
3763,8.4,0.22,0.28,18.8,0.0279999999999999,55.0,130.0,0.998,2.96,0.35,11.6,Legit,True,0,0.02619047619047619,4.823819106188661,0.6512,0,2.887112619450331
3764,7.0,0.35,0.31,1.8,0.069,15.0,162.0,0.9944,3.18,0.47,9.4,Legit,True,0,0.049999999999999996,1.1785113019775793,1.113,1,7.138560012905032
3765,7.0,0.35,0.31,1.8,0.069,15.0,162.0,0.9944,3.18,0.47,9.4,Legit,True,0,0.049999999999999996,1.1785113019775793,1.113,1,7.138560012905032
3766,7.4,0.19,0.3,12.8,0.053,48.5,229.0,0.9986,3.14,0.49,9.1,Legit,True,0,0.025675675675675674,3.2049702122071855,0.5966,0,2.8917936621265357
3767,7.4,0.19,0.3,12.8,0.053,48.5,229.0,0.9986,3.14,0.49,9.1,Legit,True,0,0.025675675675675674,3.2049702122071855,0.5966,0,2.8917936621265357
3768,7.4,0.19,0.3,12.8,0.053,48.5,229.0,0.9986,3.14,0.49,9.1,Legit,True,0,0.025675675675675674,3.2049702122071855,0.5966,0,2.8917936621265357
3769,7.4,0.19,0.3,12.8,0.053,48.5,229.0,0.9986,3.14,0.49,9.1,Legit,True,0,0.025675675675675674,3.2049702122071855,0.5966,0,2.8917936621265357
3770,7.4,0.19,0.3,12.8,0.053,48.5,229.0,0.9986,3.14,0.49,9.1,Legit,True,0,0.025675675675675674,3.2049702122071855,0.5966,0,2.8917936621265357
3771,6.9,0.32,0.13,7.8,0.042,11.0,117.0,0.996,3.23,0.37,9.2,Legit,True,0,0.0463768115942029,1.0169503597462533,1.0336,1,3.319919202120556
3772,7.6,0.32,0.58,16.75,0.05,43.0,163.0,0.9999,3.15,0.54,9.2,Legit,True,0,0.04210526315789474,3.368019934948217,1.008,0,2.753455667246641
3773,7.4,0.19,0.3,12.8,0.053,48.5,229.0,0.9986,3.14,0.49,9.1,Legit,True,0,0.025675675675675674,3.2049702122071855,0.5966,0,2.8917936621265357
3774,7.4,0.19,0.3,12.8,0.053,48.5,212.0,0.9986,3.14,0.49,9.1,Legit,True,0,0.025675675675675674,3.330993675755709,0.5966,0,2.8917936621265357
3775,6.9,0.32,0.13,7.8,0.042,11.0,117.0,0.996,3.23,0.37,9.2,Legit,True,0,0.0463768115942029,1.0169503597462533,1.0336,1,3.319919202120556
3776,6.0,0.34,0.24,5.4,0.06,23.0,126.0,0.9951,3.25,0.44,9.0,Legit,True,0,0.05666666666666667,2.04900285466192,1.105,1,3.4153999158029795
3777,7.6,0.32,0.58,16.75,0.05,43.0,163.0,0.9999,3.15,0.54,9.2,Legit,True,0,0.04210526315789474,3.368019934948217,1.008,0,2.753455667246641
3778,7.7,0.24,0.31,1.3,0.047,33.0,106.0,0.993,3.22,0.55,10.8,Legit,True,0,0.031168831168831165,3.2052433457789715,0.7728,0,9.532852722299507
3779,8.0,0.36,0.43,10.1,0.053,29.0,146.0,0.9982,3.4,0.46,9.5,Legit,True,0,0.045,2.400057076946867,1.224,1,3.4732823657291707
3780,7.4,0.29,0.25,3.8,0.044,30.0,114.0,0.992,3.11,0.4,11.0,Legit,True,0,0.039189189189189184,2.809757434745082,0.9018999999999999,0,4.9024110441434186
3781,6.6,0.32,0.27,10.9,0.0409999999999999,37.0,146.0,0.9963,3.24,0.47,10.0,Legit,True,0,0.04848484848484849,3.0621417878287613,1.0368000000000002,0,2.7942227746889468
3782,6.3,0.3,0.24,6.6,0.04,38.0,141.0,0.995,3.22,0.47,9.5,Legit,True,0,0.047619047619047616,3.200177300052772,0.966,0,3.254199987013496
3783,6.4,0.33,0.24,9.8,0.0409999999999999,29.0,109.0,0.9956,3.29,0.47,10.1,Legit,True,0,0.0515625,2.777696227141339,1.0857,1,2.8282704434558497
3784,7.5,0.18,0.31,11.7,0.051,24.0,94.0,0.997,3.19,0.44,9.5,Legit,True,0,0.024,2.475410991021104,0.5741999999999999,1,3.021716232418879
3785,6.5,0.39,0.81,1.2,0.217,14.0,74.0,0.9936,3.08,0.53,9.5,Legit,True,0,0.060000000000000005,1.62746694241347,1.2012,1,8.738582891555218
3786,6.8,0.25,0.18,1.4,0.0559999999999999,13.0,137.0,0.9935,3.11,0.42,9.5,Legit,True,0,0.03676470588235294,1.110664955031789,0.7775,1,8.052828958014642
3787,6.4,0.18,0.32,9.6,0.052,24.0,90.0,0.9963,3.35,0.49,9.4,Legit,True,0,0.028124999999999997,2.5298221281347035,0.603,1,2.7871270298307023
3788,7.1,0.18,0.32,12.2,0.048,36.0,125.0,0.9967,2.92,0.54,9.4,Legit,True,0,0.02535211267605634,3.219937887599697,0.5256,0,2.8214683031697927
3789,7.6,0.27,0.42,2.6,0.044,29.0,110.0,0.9912,3.31,0.51,12.7,Legit,True,0,0.03552631578947369,2.7650415088122178,0.8937,1,6.143955074558201
3790,9.2,0.23,0.35,10.7,0.037,34.0,145.0,0.9981,3.09,0.32,9.7,Legit,True,0,0.025,2.823546315027159,0.7107,0,3.8339741341014624
3791,7.9,0.28,0.41,4.9,0.0579999999999999,31.0,153.0,0.9966,3.27,0.51,9.7,Legit,True,0,0.035443037974683546,2.5062014587087744,0.9156000000000001,0,4.608574419363135
3792,7.1,0.18,0.32,12.2,0.048,36.0,125.0,0.9967,2.92,0.54,9.4,Legit,True,0,0.02535211267605634,3.219937887599697,0.5256,0,2.8214683031697927
3793,6.4,0.18,0.32,9.6,0.052,24.0,90.0,0.9963,3.35,0.49,9.4,Legit,True,0,0.028124999999999997,2.5298221281347035,0.603,1,2.7871270298307023
3794,6.8,0.25,0.18,1.4,0.0559999999999999,13.0,137.0,0.9935,3.11,0.42,9.5,Legit,True,0,0.03676470588235294,1.110664955031789,0.7775,1,8.052828958014642
3795,7.0,0.22,0.26,1.1,0.037,20.0,71.0,0.9902,3.1,0.38,11.7,Legit,True,0,0.03142857142857143,2.3735633163877066,0.682,1,9.731279940671412
3796,7.3,0.18,0.29,1.0,0.036,26.0,101.0,0.99,3.09,0.37,11.7,Legit,True,0,0.024657534246575342,2.5870966945459717,0.5561999999999999,1,10.791358905849446
3797,7.1,0.26,0.19,8.2,0.051,53.0,187.0,0.996,3.16,0.52,9.7,Legit,True,0,0.036619718309859155,3.8757438478737924,0.8216000000000001,0,3.3165052474375125
3798,6.6,0.25,0.42,11.3,0.049,77.0,231.0,0.9966,3.24,0.52,9.5,Legit,True,0,0.03787878787878788,5.066228051190222,0.81,0,2.729519450650534
3799,6.4,0.24,0.23,7.3,0.069,31.0,157.0,0.9962,3.25,0.53,9.1,Legit,True,0,0.0375,2.4740693418496287,0.78,0,3.1376173404181373
3800,6.0,0.28,0.27,2.3,0.051,23.0,147.0,0.994,3.23,0.67,10.3,Legit,True,0,0.04666666666666667,1.8970080273373418,0.9044000000000001,1,5.259973043337523
3801,7.1,0.26,0.19,8.2,0.051,53.0,187.0,0.996,3.16,0.52,9.7,Legit,True,0,0.036619718309859155,3.8757438478737924,0.8216000000000001,0,3.3165052474375125
3802,7.8,0.24,0.38,2.1,0.0579999999999999,14.0,167.0,0.994,3.21,0.55,9.9,Legit,True,0,0.030769230769230767,1.0833525255477916,0.7704,1,7.106226794471773
3803,7.6,0.27,0.33,2.0,0.059,19.0,175.0,0.9944,3.22,0.56,9.9,Legit,True,0,0.03552631578947369,1.4362649974350634,0.8694000000000001,1,7.163582713553209
3804,7.7,0.39,0.34,10.0,0.0559999999999999,35.0,178.0,0.9974,3.26,0.6,10.2,Legit,True,0,0.05064935064935065,2.623360911485515,1.2713999999999999,0,3.3737920466221527
3805,8.9,0.24,0.33,15.75,0.035,16.0,132.0,0.996,3.0,0.37,12.1,Legit,True,0,0.026966292134831458,1.3926212476455828,0.72,1,3.2429767415506645
3806,6.6,0.23,0.24,3.9,0.045,36.0,138.0,0.9922,3.15,0.64,11.3,Legit,True,0,0.03484848484848485,3.064523510731495,0.7245,0,4.2976646741845705
3807,7.1,0.26,0.3,2.0,0.031,13.0,128.0,0.9917,3.19,0.49,11.4,Legit,True,0,0.036619718309859155,1.1490485194281397,0.8294,1,6.699360707973522
3808,7.0,0.32,0.35,1.5,0.039,24.0,125.0,0.9918,3.17,0.64,12.2,Legit,True,0,0.045714285714285714,2.146625258399798,1.0144,1,7.988730809300973
3809,7.4,0.24,0.26,1.6,0.0579999999999999,53.0,150.0,0.9936,3.18,0.5,9.9,Legit,True,0,0.03243243243243243,4.327431878916948,0.7632,0,7.995717936984656
3810,6.9,0.21,0.33,1.4,0.0559999999999999,35.0,136.0,0.9938,3.63,0.78,10.3,Legit,True,0,0.03043478260869565,3.0012252399939046,0.7623,0,8.121363672550938
3811,7.0,0.32,0.35,1.5,0.039,24.0,125.0,0.9918,3.17,0.64,12.2,Legit,True,0,0.045714285714285714,2.146625258399798,1.0144,1,7.988730809300973
3812,7.4,0.17,0.29,1.4,0.047,23.0,107.0,0.9939,3.52,0.65,10.4,Legit,True,0,0.022972972972972974,2.2234939248050263,0.5984,1,8.646796483995864
3813,7.1,0.26,0.3,2.0,0.031,13.0,128.0,0.9917,3.19,0.49,11.4,Legit,True,0,0.036619718309859155,1.1490485194281397,0.8294,1,6.699360707973522
3814,8.5,0.28,0.34,13.8,0.0409999999999999,32.0,161.0,0.9981,3.13,0.4,9.9,Legit,True,0,0.03294117647058824,2.521953299965122,0.8764000000000001,0,3.2583357217865125
3815,7.8,0.3,0.37,1.3,0.051,16.0,96.0,0.9941,3.32,0.62,10.0,Legit,True,0,0.038461538461538464,1.6329931618554523,0.9959999999999999,1,9.72495051015441
3816,8.1,0.25,0.38,3.8,0.051,18.0,129.0,0.9928,3.21,0.38,11.5,Legit,True,0,0.0308641975308642,1.584811631386123,0.8025,1,5.323164137658978
3817,7.7,0.28,0.29,6.9,0.0409999999999999,29.0,163.0,0.9952,3.44,0.6,10.5,Legit,True,0,0.03636363636363637,2.2714553049650763,0.9632000000000001,1,3.8609239841520973
3818,6.5,0.24,0.36,2.2,0.027,36.0,134.0,0.9898,3.28,0.36,12.5,Legit,True,0,0.03692307692307692,3.1099263320928965,0.7871999999999999,0,5.794605431367926
3819,7.0,0.22,0.32,1.6,0.045,40.0,120.0,0.9914,2.98,0.44,10.5,Legit,True,0,0.03142857142857143,3.6514837167011076,0.6556,0,7.556162762438378
3820,8.5,0.28,0.34,13.8,0.0409999999999999,32.0,161.0,0.9981,3.13,0.4,9.9,Legit,True,0,0.03294117647058824,2.521953299965122,0.8764000000000001,0,3.2583357217865125
3821,8.0,0.45,0.28,10.8,0.051,25.0,157.0,0.9957,3.06,0.47,11.4,Legit,True,0,0.05625,1.9952172111690554,1.377,1,3.4236868863070673
3822,6.9,0.23,0.33,12.8,0.0559999999999999,44.0,169.0,0.998,3.42,0.42,9.8,Legit,True,0,0.03333333333333333,3.3846153846153846,0.7866,0,2.716533440179473
3823,8.0,0.45,0.28,10.8,0.051,25.0,157.0,0.9957,3.06,0.47,11.4,Legit,True,0,0.05625,1.9952172111690554,1.377,1,3.4236868863070673
3824,7.6,0.23,0.26,15.3,0.067,32.0,166.0,0.9986,3.03,0.44,9.2,Fraud,True,1,0.030263157894736846,2.483681682260265,0.6969,0,2.805280124089808
3825,7.7,0.28,0.58,12.1,0.046,60.0,177.0,0.9983,3.08,0.46,8.9,Legit,True,0,0.03636363636363637,4.509876168016973,0.8624,0,3.1019054897976512
3826,7.7,0.27,0.61,12.0,0.046,64.0,179.0,0.9982,3.07,0.46,8.9,Legit,True,0,0.03506493506493507,4.78358459361239,0.8289,0,3.1072738246527023
3827,7.1,0.2,0.36,11.6,0.042,45.0,124.0,0.997,2.92,0.59,9.5,Legit,True,0,0.028169014084507046,4.041119295602436,0.584,0,2.881165560056881
3828,6.9,0.25,0.35,9.2,0.034,42.0,150.0,0.9947,3.21,0.36,11.5,Legit,True,0,0.036231884057971016,3.4292856398964493,0.8025,0,3.078727956375207
3829,7.1,0.2,0.36,11.6,0.042,45.0,124.0,0.997,2.92,0.59,9.5,Legit,True,0,0.028169014084507046,4.041119295602436,0.584,0,2.881165560056881
3830,6.9,0.25,0.35,9.2,0.034,42.0,150.0,0.9947,3.21,0.36,11.5,Legit,True,0,0.036231884057971016,3.4292856398964493,0.8025,0,3.078727956375207
3831,8.4,0.2,0.31,2.8,0.054,16.0,89.0,0.99416,2.96,0.45,9.5,Legit,True,0,0.023809523809523808,1.695996608010176,0.592,1,6.441942418106135
3832,6.5,0.39,0.35,1.6,0.049,10.0,164.0,0.99516,3.35,0.51,9.7,Legit,True,0,0.060000000000000005,0.7808688094430304,1.3065,1,7.2107979824377315
3833,7.2,0.23,0.38,6.1,0.067,20.0,90.0,0.99496,3.17,0.79,9.7,Legit,True,0,0.03194444444444444,2.1081851067789197,0.7291,1,3.790633014521005
3834,6.9,0.44,0.42,8.5,0.048,10.0,147.0,0.9974,3.32,0.46,9.5,Legit,True,0,0.06376811594202898,0.8247860988423226,1.4607999999999999,1,3.2603503484280956
3835,7.1,0.28,0.19,7.8,0.04,48.0,184.0,0.99579,3.16,0.5,9.4,Legit,True,0,0.03943661971830986,3.5386069477175313,0.8848000000000001,0,3.393490818788047
3836,6.4,0.34,0.2,14.9,0.06,37.0,162.0,0.9983,3.13,0.45,9.0,Fraud,True,1,0.053125,2.9069945448780286,1.0642,0,2.436450652970893
3837,6.1,0.15,0.29,6.2,0.046,39.0,151.0,0.99471,3.6,0.44,10.6,Legit,True,0,0.02459016393442623,3.173774989207522,0.54,0,3.1660301262276134
3838,6.9,0.44,0.42,8.5,0.048,10.0,147.0,0.9974,3.32,0.46,9.5,Legit,True,0,0.06376811594202898,0.8247860988423226,1.4607999999999999,1,3.2603503484280956
3839,7.2,0.29,0.18,8.2,0.042,41.0,180.0,0.99644,3.16,0.49,9.1,Legit,True,0,0.04027777777777777,3.0559595692497123,0.9164,0,3.3750848238188818
3840,7.1,0.28,0.19,7.8,0.04,48.0,184.0,0.99579,3.16,0.5,9.4,Legit,True,0,0.03943661971830986,3.5386069477175313,0.8848000000000001,0,3.393490818788047
3841,6.1,0.23,0.45,10.6,0.094,49.0,169.0,0.99699,3.05,0.54,8.8,Legit,True,0,0.03770491803278689,3.769230769230769,0.7015,0,2.5826139671741815
3842,6.7,0.23,0.42,11.2,0.047,52.0,171.0,0.99758,3.54,0.74,10.4,Legit,True,0,0.034328358208955224,3.976539387089737,0.8142,0,2.7704087307059275
3843,7.0,0.36,0.14,11.6,0.043,35.0,228.0,0.9977,3.13,0.51,8.9,Legit,True,0,0.05142857142857143,2.3179316248638266,1.1268,0,2.9048463728792666
3844,7.5,0.31,0.24,7.1,0.031,28.0,141.0,0.99397,3.16,0.38,10.6,Legit,True,0,0.04133333333333333,2.358025378986253,0.9796,1,3.733512202381687
3845,6.4,0.34,0.2,14.9,0.06,37.0,162.0,0.9983,3.13,0.45,9.0,Fraud,True,1,0.053125,2.9069945448780286,1.0642,0,2.436450652970893
3846,6.1,0.15,0.29,6.2,0.046,39.0,151.0,0.99471,3.6,0.44,10.6,Legit,True,0,0.02459016393442623,3.173774989207522,0.54,0,3.1660301262276134
3847,7.4,0.2,0.29,1.7,0.047,16.0,100.0,0.99243,3.28,0.45,10.6,Legit,True,0,0.02702702702702703,1.6,0.656,1,7.651634969617432
3848,6.3,0.27,0.18,7.7,0.048,45.0,186.0,0.9962,3.23,0.47,9.0,Legit,True,0,0.042857142857142864,3.299560087980449,0.8721000000000001,0,3.0369944396047606
3849,9.2,0.34,0.54,17.3,0.06,46.0,235.0,1.0018200000000002,3.08,0.61,8.8,Legit,True,0,0.036956521739130443,3.0007091360458342,1.0472000000000001,0,3.28184544419991
3850,7.4,0.18,0.29,1.4,0.042,34.0,101.0,0.99384,3.54,0.6,10.5,Legit,True,0,0.024324324324324322,3.383126446713963,0.6372,0,8.65821893641858
3851,7.2,0.29,0.2,7.7,0.046,51.0,174.0,0.99582,3.16,0.52,9.5,Legit,True,0,0.04027777777777777,3.8663000222524073,0.9164,0,3.462266111512885
3852,6.3,0.27,0.18,7.7,0.048,45.0,186.0,0.9962,3.23,0.47,9.0,Legit,True,0,0.042857142857142864,3.299560087980449,0.8721000000000001,0,3.0369944396047606
3853,6.2,0.26,0.19,3.4,0.049,47.0,172.0,0.9924,3.14,0.43,10.4,Legit,True,0,0.041935483870967745,3.5837164028162096,0.8164,0,4.360137824611615
3854,7.3,0.21,0.21,1.6,0.046,35.0,133.0,0.99466,3.38,0.46,10.0,Legit,True,0,0.028767123287671233,3.0348848933344197,0.7098,0,7.859665144863188
3855,7.1,0.14,0.35,1.4,0.039,24.0,128.0,0.99212,2.97,0.68,10.4,Legit,True,0,0.01971830985915493,2.1213203435596424,0.41580000000000006,1,8.269855554046242
3856,7.2,0.39,0.54,1.4,0.157,34.0,132.0,0.99449,3.11,0.53,9.0,Legit,True,0,0.05416666666666667,2.9593201512468634,1.2129,0,8.669641388841296
3857,7.6,0.48,0.28,10.4,0.049,57.0,205.0,0.99748,3.24,0.45,9.3,Legit,True,0,0.06315789473684211,3.9810526858865956,1.5552000000000001,0,3.320165868612453
3858,7.2,0.39,0.54,1.4,0.157,34.0,132.0,0.99449,3.11,0.53,9.0,Legit,True,0,0.05416666666666667,2.9593201512468634,1.2129,0,8.669641388841296
3859,7.6,0.48,0.28,10.4,0.049,57.0,205.0,0.99748,3.24,0.45,9.3,Legit,True,0,0.06315789473684211,3.9810526858865956,1.5552000000000001,0,3.320165868612453
3860,6.5,0.36,0.31,4.1,0.061,20.0,134.0,0.99475,3.18,0.45,9.0,Legit,True,0,0.05538461538461538,1.7277368511627202,1.1448,1,4.210550764428971
3861,8.5,0.25,0.31,2.8,0.032,11.0,61.0,0.99189,3.06,0.44,11.5,Legit,True,0,0.029411764705882353,1.4084056792618558,0.765,1,6.554301878887056
3862,6.9,0.3,0.21,15.7,0.0559999999999999,49.0,159.0,0.99827,3.11,0.48,9.0,Legit,True,0,0.043478260869565216,3.885952770018906,0.9329999999999999,0,2.5573551542727113
3863,6.6,0.19,0.43,10.9,0.045,53.0,154.0,0.99752,3.52,0.77,10.4,Legit,True,0,0.02878787878787879,4.270861709334516,0.6688000000000001,0,2.741730150308952
3864,6.9,0.3,0.21,15.7,0.0559999999999999,49.0,159.0,0.99827,3.11,0.48,9.0,Legit,True,0,0.043478260869565216,3.885952770018906,0.9329999999999999,0,2.5573551542727113
3865,9.4,0.42,0.32,6.5,0.027,20.0,167.0,0.99479,3.08,0.43,10.6,Legit,True,0,0.04468085106382978,1.5476464650682737,1.2936,1,4.873683695881886
3866,6.6,0.19,0.43,10.9,0.045,53.0,154.0,0.99752,3.52,0.77,10.4,Legit,True,0,0.02878787878787879,4.270861709334516,0.6688000000000001,0,2.741730150308952
3867,6.3,0.2,0.3,5.9,0.034,35.0,152.0,0.99642,3.47,0.4,8.5,Legit,True,0,0.03174603174603175,2.8388748697883446,0.6940000000000001,0,3.365222855388814
3868,8.5,0.19,0.56,17.3,0.055,47.0,169.0,1.00047,3.07,0.67,9.3,Legit,True,0,0.02235294117647059,3.6153846153846154,0.5832999999999999,0,2.9894378312470877
3869,7.3,0.19,0.25,1.4,0.051,41.0,107.0,0.99382,3.53,0.66,10.5,Legit,True,0,0.026027397260273973,3.9636196050872203,0.6707,0,8.555416864614138
3870,6.7,0.25,0.26,13.5,0.06,50.0,156.0,0.99784,3.39,0.46,9.9,Legit,True,0,0.03731343283582089,4.003203845127178,0.8475,0,2.5989579904207747
3871,6.2,0.25,0.28,8.5,0.035,28.0,108.0,0.99486,3.4,0.42,10.4,Legit,True,0,0.04032258064516129,2.6943012562182536,0.85,1,2.8650217639456694
3872,6.1,0.46,0.32,6.2,0.053,10.0,94.0,0.99537,3.35,0.47,10.1,Legit,True,0,0.07540983606557378,1.0314212462587933,1.5410000000000001,1,3.323065220488503
3873,7.3,0.19,0.25,1.4,0.051,41.0,107.0,0.99382,3.53,0.66,10.5,Legit,True,0,0.026027397260273973,3.9636196050872203,0.6707,0,8.555416864614138
3874,7.5,0.29,0.26,14.95,0.067,47.0,178.0,0.99838,3.04,0.49,9.2,Fraud,True,1,0.03866666666666666,3.5227989382805487,0.8815999999999999,0,2.812823905442737
3875,6.7,0.31,0.18,7.7,0.043,57.0,200.0,0.99566,3.17,0.44,9.4,Legit,True,0,0.04626865671641791,4.030508652763321,0.9827,0,3.240385239212994
3876,7.4,0.14,0.3,1.3,0.033,25.0,91.0,0.99268,3.53,0.39,10.6,Legit,True,0,0.01891891891891892,2.620712091804796,0.49420000000000003,1,9.052608252662253
3877,6.7,0.31,0.18,7.7,0.043,57.0,200.0,0.99566,3.17,0.44,9.4,Legit,True,0,0.04626865671641791,4.030508652763321,0.9827,0,3.240385239212994
3878,7.1,0.4,0.52,1.3,0.148,45.0,149.0,0.99468,3.08,0.56,8.7,Legit,True,0,0.05633802816901409,3.6865436423356823,1.2320000000000002,0,9.004583805698527
3879,6.4,0.16,0.25,1.3,0.047,20.0,77.0,0.9933,3.61,0.54,10.2,Legit,True,0,0.024999999999999998,2.279211529192759,0.5776,1,7.876009302050979
3880,6.3,0.16,0.22,1.3,0.046,18.0,66.0,0.99307,3.61,0.55,10.3,Legit,True,0,0.025396825396825397,2.215646837627989,0.5776,1,7.755948184641665
3881,7.4,0.33,0.26,15.6,0.049,67.0,210.0,0.99907,3.06,0.68,9.5,Legit,True,0,0.0445945945945946,4.623439247593773,1.0098,0,2.751474543951983
3882,7.4,0.33,0.26,15.6,0.049,67.0,210.0,0.99907,3.06,0.68,9.5,Legit,True,0,0.0445945945945946,4.623439247593773,1.0098,0,2.751474543951983
3883,7.4,0.33,0.26,15.6,0.049,67.0,210.0,0.99907,3.06,0.68,9.5,Legit,True,0,0.0445945945945946,4.623439247593773,1.0098,0,2.751474543951983
3884,7.4,0.33,0.26,15.6,0.049,67.0,210.0,0.99907,3.06,0.68,9.5,Legit,True,0,0.0445945945945946,4.623439247593773,1.0098,0,2.751474543951983
3885,6.6,0.41,0.24,4.9,0.158,47.0,144.0,0.99471,3.17,0.49,9.4,Legit,True,0,0.06212121212121212,3.9166666666666665,1.2996999999999999,0,3.949401794588702
3886,6.7,0.43,0.23,5.0,0.157,49.0,145.0,0.99471,3.17,0.49,9.4,Legit,True,0,0.06417910447761194,4.069228512833258,1.3631,0,3.9793287673103928
3887,7.4,0.33,0.26,15.6,0.049,67.0,210.0,0.99907,3.06,0.68,9.5,Legit,True,0,0.0445945945945946,4.623439247593773,1.0098,0,2.751474543951983
3888,7.3,0.4,0.28,6.5,0.037,26.0,97.0,0.99148,3.16,0.58,12.6,Legit,True,0,0.05479452054794521,2.6399000293474097,1.2640000000000002,1,3.821523875589666
3889,7.4,0.18,0.24,1.4,0.047,21.0,106.0,0.99383,3.52,0.64,10.5,Legit,True,0,0.024324324324324322,2.0397003109502547,0.6335999999999999,1,8.65821893641858
3890,8.6,0.17,0.28,2.7,0.047,38.0,150.0,0.99365,3.1,0.56,10.8,Legit,True,0,0.01976744186046512,3.102687007525359,0.527,0,6.703187345208474
3891,6.5,0.32,0.23,1.2,0.054,39.0,208.0,0.99272,3.18,0.46,9.9,Legit,True,0,0.04923076923076923,2.704163456597992,1.0176,0,8.649801933295587
3892,7.3,0.4,0.28,6.5,0.037,26.0,97.0,0.99148,3.16,0.58,12.6,Legit,True,0,0.05479452054794521,2.6399000293474097,1.2640000000000002,1,3.821523875589666
3893,7.0,0.32,0.31,6.4,0.031,38.0,115.0,0.99235,3.38,0.58,12.2,Legit,True,0,0.045714285714285714,3.5435182713131925,1.0816,0,3.657293602350018
3894,7.5,0.42,0.19,6.9,0.0409999999999999,62.0,150.0,0.99508,3.23,0.37,10.0,Legit,True,0,0.056,5.062278801751901,1.3566,0,3.8318944805118558
3895,6.9,0.28,0.31,7.2,0.04,47.0,168.0,0.9946,3.29,0.57,10.6,Legit,True,0,0.04057971014492754,3.6261287241091598,0.9212000000000001,0,3.412329953120453
3896,6.5,0.29,0.42,10.6,0.042,66.0,202.0,0.99674,3.24,0.53,9.5,Legit,True,0,0.04461538461538461,4.643743795219926,0.9396,0,2.770292075373253
3897,6.3,0.41,0.18,3.5,0.027,23.0,109.0,0.99018,3.34,0.54,12.8,Legit,True,0,0.06507936507936508,2.203000456008648,1.3694,1,4.461206593744249
3898,7.0,0.32,0.31,6.4,0.031,38.0,115.0,0.99235,3.38,0.58,12.2,Legit,True,0,0.045714285714285714,3.5435182713131925,1.0816,0,3.657293602350018
3899,7.3,0.3,0.33,2.3,0.043,28.0,125.0,0.99084,3.34,0.44,12.6,Legit,True,0,0.0410958904109589,2.5043961347997645,1.002,1,6.36557247282885
3900,6.6,0.22,0.28,12.05,0.0579999999999999,25.0,125.0,0.99856,3.45,0.45,9.4,Legit,True,0,0.03333333333333333,2.23606797749979,0.759,1,2.6549484211429646
3901,6.0,0.26,0.18,7.0,0.055,50.0,194.0,0.99591,3.21,0.43,9.0,Legit,True,0,0.043333333333333335,3.5897907930886905,0.8346,0,3.0104236519883036
3902,6.9,0.44,0.18,11.8,0.051,26.0,126.0,0.9975,3.23,0.48,9.1,Legit,True,0,0.06376811594202898,2.3162640965743444,1.4212,1,2.879057798028748
3903,7.5,0.42,0.2,1.4,0.06,15.0,168.0,0.9944,3.06,0.4,9.4,Legit,True,0,0.056,1.1572751247156894,1.2852,1,9.046582318790918
3904,7.0,0.36,0.3,5.0,0.04,40.0,143.0,0.99173,3.33,0.42,12.2,Legit,True,0,0.05142857142857143,3.344968040028363,1.1988,0,4.10769421141718
3905,5.6,0.295,0.2,2.2,0.049,18.0,134.0,0.99378,3.21,0.68,10.0,Legit,True,0,0.05267857142857143,1.5549631660464482,0.94695,1,5.068130418088119
3906,6.8,0.21,0.55,14.6,0.053,34.0,159.0,0.99805,2.93,0.44,9.2,Legit,True,0,0.030882352941176472,2.69637539144169,0.6153,0,2.551623126654659
3907,9.4,0.28,0.3,1.6,0.045,36.0,139.0,0.99534,3.11,0.49,9.3,Legit,True,0,0.029787234042553193,3.0534801468478956,0.8708,0,10.130700213352284
3908,8.1,0.28,0.34,1.3,0.035,11.0,126.0,0.99232,3.14,0.5,9.8,Legit,True,0,0.034567901234567905,0.9799578870122228,0.8792000000000001,1,10.061121638900486
3909,6.8,0.21,0.55,14.6,0.053,34.0,159.0,0.99805,2.93,0.44,9.2,Legit,True,0,0.030882352941176472,2.69637539144169,0.6153,0,2.551623126654659
3910,7.0,0.22,0.26,2.8,0.036,44.0,132.0,0.99078,3.34,0.41,12.0,Legit,True,0,0.03142857142857143,3.8297084310253524,0.7348,0,5.408235378921662
